"id","title","body","leading","slug","type","status","user_id","image_id","parent_id","lat","lng","rate","search_body","published_at","deleted_at","created_at","updated_at"
1407,"YouTube - チベット問題を宮崎と勝谷がズバッと断罪","<p>今回のチベット問題がとても判りやすくまとめられた映像。</p>

<p>チベットの僧侶のデモに対して、中国が行った武力行使による鎮圧に怒ったチベット人が、抗議活動を行っているというのがアウトライン。そもそも、89年のチベットにおける暴動を鎮圧して名を成したのが、現国家主席の胡錦涛で、その任期中のオリンピック開催に合わせてデモをぶつけてきたという経緯もある。</p>

<p>「漢民族に対する暴動」という意味では、青海チベット鉄道が完成し、漢民族が大量にチベットに移住することで、チベットにおけるチベット族の割合を減らす為の政策が施行されているという事実も、欠かせない要素なんですね。</p>

<p>以上、自分の為のまとめでした。</p>

<p>http://jp.youtube.com/watch?v=YrKvUGdy3lE</p>",NULL,"youtube-3c61f182-abeb-4f7b-8d2f-b2864842ce48","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-17 20:02:05",NULL,"2008-03-17 20:02:05","2019-05-31 23:51:37"
1408,"世の中は金だけじゃないっつー話 - アルファルファモザイク","<p>うわー、都市伝説っぽい語られ方だけど、羽生さんすげー！！！って、羽生さんメインの話ではないですけどね。</p>

<p>最近、将棋に興味があるんですよ。詰め将棋からやろうかな。</p>

<p>http://alfalfa.livedoor.biz/archives/51248898.html</p>",NULL,"3fd6fdc1-1a40-43b7-b283-9255dd22819d","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-18 07:14:01",NULL,"2008-03-18 07:14:01","2019-05-31 23:51:37"
1411,"Gestalten.tv","<p>デザイン本などで有名なGestaltenが、podcastを開始。なんか、最近、FFFOUND!とか観てると、「デザイン本の価値が薄れてきたなー」とか漠然と思っていたので、出版の側からこうしてあちら側の世界にアプローチしていくのは至極まともな感覚だと思います。via.<a href=""http://antenna7.com/root/2008/03/gestaltentv.html"" target=""_blank"">HitsPaper</a></p>

<p>http://www.gestalten.tv/</p>",NULL,"gestalten_tv","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-18 09:32:09",NULL,"2008-03-18 09:32:09","2019-05-31 23:51:37"
1413,"Adobe Fireworksのチュートリアル色々 - Smashing Magazine","<p>ちょっと前までの神ソフト、Macromedia買収後は「切るに切れねえんだろうな」ソフトの代表格、今やパッケージ販売も無いという、Fireworksのチュートリアル。あとで読む系。</p>

<p>http://www.smashingmagazine.com/2008/03/18/adobe-fireworks-tutorials-and-downloads-best-of/</p>",NULL,"adobe_fireworks_smashing_magazine","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-18 15:45:36",NULL,"2008-03-18 15:45:36","2019-05-31 23:51:37"
1415,"ANIME:Baccano!（バッカーノ！）","<p>不死の酒を巡り、1930年代、1705年、2001年と「時」も「主人公」も「視点」も「場所」も入れ替わりながら物語は進む。変な泥棒アイザックとミリアのおかげで、テンション高めの馬鹿騒ぎ（バッカーノ）！</p><p>密室豪華列車、錬金術、マフィア、不死者、ホムンクルス、不老不死、殺人鬼、泥棒、ハードボイルド。まぁ、分かりやすく言うと『カウボーイビバップ』的な、『鋼の錬金術師』で、最終的には、『ルパン三世』。</p><p>アニメの醍醐味を存分に詰め込んだ良作でした。 <br>寝ずに2日で見たぞ。13話。</p><p>長編小説をアニメ化する際に複雑な構成にすることで面白くなってるパターンの本作。13話まで見て、1話に戻ると鮮明になります。</p><p>作りも丁寧で、作画が安定していて綺麗だった事と、絵柄が好みだった。音楽も声優もレベル高かった！特に残酷描写が非常に良く描けていたのではなかろうか。</p><p>OVA楽しみ。 <br>グラハム･スペクターが杉田智和（キョン役）なんです！</p><p>以下、予告編。</p><p>・Baccano! Episode 14 Preview <br>http://jp.youtube.com/watch?v=Aci4x2zmGD8</p>

<p>・Baccano! Episode 15 Preview
<br>http://jp.youtube.com/watch?v=jqX8OsMe07E</p>

<blockquote><a href=""http://playlog.jp/baccano/blog/2007-02-01"" target=""_blank"">・怖い話は好きなんだけど （構成・脚本の高木登氏の制作日誌）</a><br>「これで波瀾万丈の活劇ができる」と喜び勇んで飛びついたというわけです。</blockquote><p>なるほど、『地獄少女』の人か！</p><p>http://www.youtube.com/watch?v=Msg8ypnLqaw</p>","","anime_baccano","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-20 16:11:57",NULL,"2008-03-20 16:11:57","2019-05-31 23:51:37"
1418,"ザッピング - 受動系ソーシャルブックマーキング -","<p>久しぶりに「web2.0」ってタグ付けてしまいました。パッと見ただけの時点での感想ですが、「受動型ソーシャルブックマーク」と銘打たれておりますが、Social Graphや、オープンコミュニティ、「タグソノミーの向こう側」に通じる、良いアイディアだと思います。</p>

<p>http://thatsping.com/</p>",NULL,"cb99990c-9afc-46bb-9af9-c93336e6723a","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-21 11:17:06",NULL,"2008-03-21 11:17:06","2019-05-31 23:51:37"
1421,"Mixwit :: media playground","<p>今、2008年の今、確実にカセットがキている…！</p>

<p>・Mixwitのミックステープと、幅広いソーシャルメディアへの野望</p><p>http://jp.techcrunch.com/archives/mixwits-mixtapes-and-broader-social-media-ambitions/
<br></p><blockquote>Mixwitは埋め込み用ミックステープ（カスタムプレイリストとも呼ばれる）を簡単に作れるようにするサービスだ。</blockquote><p>http://www.mixwit.com/<br></p>","","mixwit_media_playground","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-25 07:23:10",NULL,"2008-03-25 07:23:10","2019-05-31 23:51:37"
1423,"R.E.M. on iLike","<p>R.E.M.の新作「Accelerate」が4月に発売！このサイトでいち早く全曲視聴できます！</p>

<p>前作の悪い意味での衝撃（R.E.M.の新作で唯一中古で購入＋10回も聴いていない）を払拭出来る出来だと良いのですが…。今のところ佳作かなあ…。個人的には前よりは良いと思っているし、過去の作品と比較しようの無い新しさ（というか、R.E.M.が今まで出してこなかった種類の垢抜けなさ）はあると思いますが。まあ、買いますよ、新品を。</p>

<p>http://www.ilike.com/artist/R.E.M.</p>",NULL,"r_e_m_on_ilike","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-25 18:36:44",NULL,"2008-03-25 18:36:44","2019-05-31 23:51:37"
1424,"Radu Ceucă - Multimedia Designer / Interactive Warlord","<p>右上の検索窓をドラッグできるのが良い感じ、だけど、こういう場合、検索結果の表示で遷移しちゃあダメだよねえ…。</p>

<p>全体的にグランジ系でシュッとまとまったデザインです。</p>

<p>http://blog.raduceuca.com/</p>","","radu_ceuc_multimedia_designer_interactive_warlord","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-26 09:04:31",NULL,"2008-03-26 09:04:31","2019-05-31 23:51:37"
1425,"Adobe Photoshop Express","<p>前々から噂されていたフォトショップのオンラインヴァージョンが遂にローンチ。使いやすいインターフェイスで、サクサク動きます。Flickr的な写真共有サイトと、piknik的なオンライン画像編集サイトを、丁度良い塩梅でミックスしたような感じですが、機能的にはまだまだちょっと弱いかな。</p>

<p>でも、とにかくレスポンスが良いので、とりあえず写真共有サイトとして使ってみようかなと思ってます。</p>

<p>https://www.photoshop.com/express/index.html</p>",NULL,"adobe_photoshop_express","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-27 07:11:52",NULL,"2008-03-27 07:11:52","2019-05-31 23:51:37"
1426,"初代プレイステーション時代に発売された悪趣味ゲームについていくつかピックアップしてみる - みぐぞうの後ろ向き日記","<p>プレイステーションでゲームバブルの間隙を縫って発表された悪趣味ゲームの数々。「グルーヴ地獄」なんかの、比較的軽め、ネタ系のゲームも紹介されていますが、特筆すべきはラストの「厄・友情談疑」でしょう。これは笑った。日野日出志先生（尊敬しております）デザインのキャラクターも、先生が完全に方向を見失って、明後日の方向を爆走している頃の良い出汁が出まくってるし、内容も半端なく酷そうなんですが、どっちかっていうとやってみてえな、これ。</p>

<p>以前ご紹介した「FIST」や、有名な「<a href=""http://ja.wikipedia.org/wiki/%E9%87%8C%E8%A6%8B%E3%81%AE%E8%AC%8E"" target=""_blank"">里見の謎</a>」なども加えて、ここに了としたいっす。この辺りのゲーム、浴びるようにやってみたい気もします。吐くかなあ。</p>

<p>via. <a href=""http://ugnews.net/"" target=""_blank"">ugnews</a></p>

<p>http://migzou.blog84.fc2.com/blog-entry-160.html</p>",NULL,"a24e7eae-f560-43fb-9fe5-54f69613e8c0","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-27 19:41:09",NULL,"2008-03-27 19:41:09","2019-05-31 23:51:37"
1430,"ひらがなのつかいかた - 深町秋生の新人日記","<blockquote>むしろ文章に無自覚な人ほどやたらと漢字を多用していたりする。「その漢字、絶対あなた書けないでしょ」とツッコミを入れたくなるほどどんどん変換。</blockquote><p>僕もちょっと前からその辺の事が気になっていて、あまり自分に馴染みのない漢字は、使用を避けたりしていたのですが、やはり綺麗にバランスよくひらがなを配置した文章は、美しいし読みやすい。<br></p>

<p>PCにおける日本語変換機能が、日本語と日本人の距離を急速に変化させていることは、日本語を考える上でとても大事な事だと思います。</p>

<p>http://d.hatena.ne.jp/FUKAMACHI/20080328</p>","","0e9e3c73-97d9-4af6-bef1-5e2916dace0c","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-28 11:16:09",NULL,"2008-03-28 11:16:09","2019-05-31 23:51:37"
1431,"過活動が過ぎるストレンジな建築界の異才たち","<p>奇妙な石につまずいたことをきっかけに、生涯を奇妙な迷宮製作に費やしたシュバルを筆頭に、恐るべき過活動の末に、一人で建築物を作り上げてしまう奇人5人。</p>

<p>シュバルとワッツタワー以外は初めて見たのですが、他のメンツもこれは凄いなあ…。やはりでかいものなので、実際見てみるまではその不穏なエネルギーの全貌は把握できないんだろうなあと思っているので、シュバルぐらいはいつか絶対に見たいと思っています。</p>

<p>※写真はニコライの建て増しされた木造建築。実際住んでるらしいっす。</p>

<p>http://labaq.com/archives/50951872.html</p>",NULL,"f8aac384-7baf-4f80-beac-cbf30c371fd9","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-28 13:04:00",NULL,"2008-03-28 13:04:00","2019-05-31 23:51:37"
1434,"YouTube - FOLK ENOUGH LIVE @ KUROSAKI","<p>folk enoughもYOUTUBEに登場。
<br />増えると嬉しいです。</p>

<p>@ KUROSAKIって良い。笑
<br />北九州市八幡西区の黒崎ってところです。</p>

<p>・folk enough
<br />http://ip.tosp.co.jp/i.asp?i=folkenough</p>

<p>・e.g.record
<br />http://sound.jp/e-g-record/</p>

<p>http://jp.youtube.com/watch?v=IBoIUMobv1M</p>",NULL,"youtube_folk_enough_live_kurosaki","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-28 17:44:56",NULL,"2008-03-28 17:44:56","2019-05-31 23:51:37"
1435,"CD:30 dead songs/ねじ式","<blockquote>『30 dead songs』/ねじ式
<br>2,000yen/2008/自主流通（<a href=""http://nejikko-q.hp.infoseek.co.jp/piece/buy30ds.htm"">購入方法</a>）
<br> 1.花とアテネ 2.ＲＮＡ 3.ディスコード 4.ルーラーイズオールドフォックス 5.サーチングフォーザクイーン 6.テスラコイル 7.サイレントハイスクール 8.パーマネントウェーブ 9.ABCDEFGHIJKLMNOPQRSTUVWXYZ 10.ノッシングバットラブ 11.革命のダンジョン 12.フェイス×フェイス 13.ピラミッド 14.ラファエル 15.ラブイズキリングジアザー 16.バスティーウエスタンヒッピーズ 17.スワロウテイルドピジョン 18.カルチャークラブ 19.バードソング 20.ラブソング　ＬＶ９９ 21.アトランティスの謎 22.プレイドール×プレイガール 23.ハイヒールドシャトー 24.チャイナフランセ 25.ピグマリオン 26.ウェルニッケ×ブロカ 27.シーザーズ・シザー 28.開閉シャッター 29.サラサーテの晩 30.ＥＶＯ</blockquote><p>死に曲30！30曲で64分！<br>今日久しぶりにライブも見てCDも連れて帰り聞いております。</p><p>殆ど、piece（まぁシングルか）で聴いてる曲が多いのですが、すべて再度ミックス、しかも結構アレンジがカッコいいのが新しく入っていたりと満足！特に、pyramidのこのバージョン非常に好きです。</p><p>やー、しっかしライブかっこよかったです！</p>

<p>・<a href=""http://www.myspace.com/nezishiki"">ねじ式 myspace</a></p>

<p>http://nejikko-q.hp.infoseek.co.jp/piece/inside.htm</p>","","cd_30_dead_songs","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-29 15:28:57",NULL,"2008-03-29 15:28:57","2019-05-31 23:51:37"
1436,"韓国のキース・ムーン発見","<p>韓国の艶歌歌手のバックバンドに、ピチカートファイブのコニタン、及び祖父江先生似のキース・ムーン発見！凄まじい勢いでドラムを叩き続け、その笑顔で主役よりも悪目立ちしてます。カオス。</p>

<p>via. <a href=""http://buro.blog7.fc2.com/"" target=""_blank"">楽風呂</a></p>

<p>http://jp.youtube.com/watch?v=OPWjNX4PBlI</p>",NULL,"4be6ea77-4009-49f0-9891-a9b6b517cd8b","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-30 15:22:51",NULL,"2008-03-30 15:22:51","2019-05-31 23:51:37"
1440,"ripping yard、β版公開！","<p>一目瞭然。当サイト、リニューアル致しました。所謂β版。一年かけて、のんびりのんびりやってまいりましたが、ここでひとまず公開。細部は、まだまだこれから整えていきますので、地味?に見た目も変化していく事でしょう。</p>

<p>トップページは、左端の一番大きなところが、全体の流れを大まかに汲んだ記事が、新旧を問わずにピックアップされます（ここのロジックも、全体のボリュームを見ながら徐々に修正していこうと思っています）。新着記事は真ん中のカラムに。ここはRSSに吐き出されているものと一緒なので、是非RSSの登録をお勧めいたします。</p>

<p>ABOUTページ／HELPページも現在作成中です。ユーザーも増やしていこうと思いますので、今後とも宜しくお願いいたします。</p>

<p>※編集できるように修正したよ！</p>

<p>http://www.rippingyard.com/index.php</p>",NULL,"ripping_yard-0cdcd720-f7be-41e7-85e1-fe888b477b17","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-03-30 20:43:38",NULL,"2008-03-30 20:43:38","2019-05-31 23:51:37"
